178	159	0.893	6.532	Np_Prep_<NP>:POS__PREVALENCE_IN
176	157	0.892	6.507	<subj>_ActVp_Dobj:POS__DEPRESSION_SCALE
296	243	0.821	6.506	<subj>_ActVp:POS__SELF-REPORTED
159	144	0.906	6.494	Np_Prep_<NP>:POS__RATINGS_OF
234	198	0.846	6.456	Np_Prep_<NP>:POS__OUTCOME_OF
122	115	0.943	6.453	Subj_AuxVp_<dobj>:POS__BE_POINTS
219	186	0.849	6.403	ActVp_Prep_<NP>:POS__MEASURED_AT
194	168	0.866	6.402	Np_Prep_<NP>:POS__RATE_IN
151	136	0.901	6.383	ActVp_<dobj>:POS__BEST-CORRECTED
142	129	0.908	6.369	Np_Prep_<NP>:POS__INCIDENCE_IN
216	183	0.847	6.367	<subj>_ActVp:POS__LIVE
165	146	0.885	6.362	Np_Prep_<NP>:POS__SCORES_OF
161	143	0.888	6.359	ActVp_Prep_<NP>:POS__NEED_FOR
137	125	0.912	6.356	Np_Prep_<NP>:POS__PROPORTIONS_OF
101	97	0.960	6.339	<subj>_ActVp:POS__CAUSE
138	125	0.906	6.310	<subj>_AuxVp_Dobj:POS__BE_CHANGE
99	95	0.960	6.304	Np_Prep_<NP>:POS__RATE_AFTER
93	90	0.968	6.282	Np_Prep_<NP>:POS__ACUITY_AT
115	107	0.930	6.272	Subj_AuxVp_<dobj>:POS__BE_VARIABLES
119	110	0.924	6.268	<subj>_AuxVp_Dobj:POS__BE_TIME
92	89	0.967	6.265	Np_Prep_<NP>:POS__RATIOS_OF
105	99	0.943	6.251	Np_Prep_<NP>:POS__PERCENTAGE_WITH
209	175	0.837	6.239	Np_Prep_<NP>:POS__DETECTION_OF
120	110	0.917	6.216	<subj>_AuxVp_Dobj:POS__BE_NUMBER
233	191	0.820	6.212	ActVp_<dobj>:POS__ADJUSTED
169	146	0.864	6.211	<subj>_ActVp:POS__NEED
93	89	0.957	6.197	Np_Prep_<NP>:POS__CORRELATION_OF
222	183	0.824	6.195	Np_Prep_<NP>:POS__BASELINE_TO
87	84	0.966	6.172	<subj>_AuxVp_Dobj:POS__BE_INCIDENCE
82	80	0.976	6.168	ActVp_<dobj>:POS__QUALITY-ADJUSTED
121	110	0.909	6.165	Np_Prep_<NP>:POS__SPECIFICITY_OF
81	79	0.975	6.148	ActVp_Prep_<NP>:POS__CHANGE_AT
131	117	0.893	6.136	Np_Prep_<NP>:POS__CORRELATION_WITH
194	162	0.835	6.129	<subj>_ActVp:POS__EXPRESSED
80	78	0.975	6.128	<subj>_ActVp:POS__QUALITY-ADJUSTED
134	119	0.888	6.123	Np_Prep_<NP>:POS__AGREEMENT_BETWEEN
120	108	0.900	6.079	<subj>_ActVp:POS__RETRIEVED
91	86	0.945	6.073	Np_Prep_<NP>:POS__COST_PER
82	79	0.963	6.073	ActVp_<dobj>:POS__CAUSE
169	143	0.846	6.058	Np_Prep_<NP>:POS__TIME_FROM
155	133	0.858	6.054	Np_Prep_<NP>:POS__NUMBERS_OF
81	78	0.963	6.053	Np_Prep_<NP>:POS__RATES_FOR
113	102	0.903	6.023	<subj>_PassVp:POS__EXPRESSED
142	123	0.866	6.014	Np_Prep_<NP>:POS__CHANGE_FROM
127	112	0.882	6.003	Np_Prep_<NP>:POS__SCORE_AT
127	112	0.882	6.003	Np_Prep_<NP>:POS__PERCEPTION_OF
119	106	0.891	5.993	Np_Prep_<NP>:POS__RATE_TO
99	91	0.919	5.982	<subj>_AuxVp_Dobj:POS__BE_OUTCOME
73	71	0.973	5.981	<subj>_ActVp_Dobj:POS__ADJUSTED_LIFE
177	147	0.831	5.979	Np_Prep_<NP>:POS__TERMS_OF
177	147	0.831	5.979	<subj>_ActVp:POS__SPENT
63	63	1.000	5.977	Np_Prep_<NP>:POS__SUBSCALE_OF
114	102	0.895	5.970	Np_Prep_<NP>:POS__COSTS_OF
102	93	0.912	5.962	ActVp_Prep_<NP>:POS__SCORES_AT
109	98	0.899	5.947	ActVp_<dobj>:POS__POINTS
199	161	0.809	5.931	Np_Prep_<NP>:POS__VALUE_OF
201	162	0.806	5.916	Np_Prep_<NP>:POS__IDENTIFICATION_OF
122	107	0.877	5.913	Np_Prep_<NP>:POS__INDEX_FOR
60	60	1.000	5.907	ActVp_<dobj>:POS__UNCORRECTED
87	81	0.931	5.903	Subj_AuxVp_<dobj>:POS__BE_ENDPOINTS
148	125	0.845	5.883	Np_Prep_<NP>:POS__RELATIVE_TO
144	122	0.847	5.872	ActVp_Prep_<NP>:POS__RISK_FOR
130	112	0.862	5.865	ActVp_Prep_<NP>:POS__MEAN_IN
97	88	0.907	5.860	Np_Prep_<NP>:POS__ATTITUDES_TOWARD
76	72	0.947	5.845	<subj>_ActVp_Dobj:POS__STUDY_SURVEY
187	151	0.807	5.845	<subj>_ActVp:POS__RATE
84	78	0.929	5.836	Np_Prep_<NP>:POS__RATE_WITH
84	78	0.929	5.836	<subj>_ActVp_Dobj:POS__HEALTH-RELATED_QUALITY
125	108	0.864	5.836	Np_Prep_<NP>:POS__RATE_PER
128	110	0.859	5.828	Np_Prep_<NP>:POS__SCALE_OF
124	107	0.863	5.817	PassVp_Prep_<NP>:POS__CALCULATED_AS
163	134	0.822	5.809	<subj>_ActVp_Dobj:POS__USING_SCALE
120	104	0.867	5.807	<subj>_ActVp:POS__RETURN
123	106	0.862	5.798	ActVp_<dobj>:POS__HEALTH-RELATED
105	93	0.886	5.792	<subj>_ActVp:POS__TIMED
112	98	0.875	5.788	Np_Prep_<NP>:POS__SCORE_FOR
108	95	0.880	5.779	ActVp_<dobj>:POS__COST
167	136	0.814	5.772	<subj>_ActVp:POS__DETECTED
135	114	0.844	5.770	ActVp_Prep_<NP>:POS__DETERMINED_BY
148	123	0.831	5.770	Subj_AuxVp_<dobj>:POS__BE_ENDPOINT
77	72	0.935	5.769	Np_Prep_<NP>:POS__SCORES_FOR
118	102	0.864	5.768	Np_Prep_<NP>:POS__FREQUENCY_IN
121	104	0.860	5.759	<subj>_ActVp:POS__HEALTH-RELATED
107	94	0.879	5.758	Np_Prep_<NP>:POS__DEATH_FROM
96	86	0.896	5.757	<subj>_ActVp:POS__BEST-CORRECTED
72	68	0.944	5.749	<subj>_ActVp_Dobj:POS__PRETERM_BIRTH
80	74	0.925	5.744	ActVp_Prep_<NP>:POS__SCORES_IN
113	98	0.867	5.737	Np_Prep_<NP>:POS__IMPROVEMENT_OF
53	53	1.000	5.728	ActVp_Prep_<NP>:POS__CHANGE_AFTER
53	53	1.000	5.728	NP_has_<possessive>:POS__ATTITUDES
79	73	0.924	5.720	NP_has_<possessive>:POS__SATISFACTION
94	84	0.894	5.712	Np_Prep_<NP>:POS__COEFFICIENT_OF
101	89	0.881	5.706	Np_Prep_<NP>:POS__COMPARISON_BETWEEN
74	69	0.932	5.696	Np_Prep_<NP>:POS__CHANGE_AT
78	72	0.923	5.695	<subj>_AuxVp_Dobj:POS__BE_OUTCOMES
134	112	0.836	5.690	Np_Prep_<NP>:POS__CAUSES_OF
85	77	0.906	5.677	Np_Prep_<NP>:POS__CHANGES_OF
146	120	0.822	5.677	PassVp_Prep_<NP>:POS__COMPARED_FOR
120	102	0.850	5.672	ActVp_Prep_<NP>:POS__RATES_IN
60	58	0.967	5.663	<subj>_ActInfVp:POS__RETURN_WORK
88	79	0.898	5.659	Np_Prep_<NP>:POS__DESCRIPTION_OF
129	108	0.837	5.655	Np_Prep_<NP>:POS__RATE_FOR
154	125	0.812	5.654	ActVp_Prep_<NP>:POS__ASSESSED_AT
102	89	0.873	5.650	Np_Prep_<NP>:POS__RATES_IN
50	50	1.000	5.644	<subj>_AuxVp_Dobj:POS__BE_SCALE
125	105	0.840	5.640	ActVp_Prep_<NP>:POS__EXPRESSED_AS
128	107	0.836	5.635	Np_Prep_<NP>:POS__MODE_OF
87	78	0.897	5.635	NP_has_<possessive>:POS__PERCEPTIONS
63	60	0.952	5.626	Np_Prep_<NP>:POS__LIMITS_OF
121	102	0.843	5.625	Np_Prep_<NP>:POS__ESTIMATES_OF
71	66	0.930	5.619	ActVp_<dobj>:POS__GRIP
114	97	0.851	5.616	Np_Prep_<NP>:POS__RECURRENCE_OF
58	56	0.966	5.607	Np_Prep_<NP>:POS__SPECIFICITY_FOR
62	59	0.952	5.598	Np_Prep_<NP>:POS__CHANGES_FROM
89	79	0.888	5.595	Np_Prep_<NP>:POS__ODDS_OF
48	48	1.000	5.585	ActVp_Prep_<NP>:POS__CHANGE_OVER
99	86	0.869	5.582	Np_Prep_<NP>:POS__TIMING_OF
144	117	0.812	5.582	<subj>_ActVp_Dobj:POS__RISK_FACTORS
125	104	0.832	5.575	Np_Prep_<NP>:POS__PATTERNS_OF
95	83	0.874	5.570	Np_Prep_<NP>:POS__LENGTH_IN
98	85	0.867	5.559	Np_Prep_<NP>:POS__RATIO_FOR
87	77	0.885	5.546	Np_Prep_<NP>:POS__FREQUENCIES_OF
72	66	0.917	5.541	ActVp_<dobj>:POS__CONSTRUCT
117	98	0.838	5.541	Np_Prep_<NP>:POS__CONTROLLING_FOR
90	79	0.878	5.533	Np_Prep_<NP>:POS__RATE_AT
90	79	0.878	5.533	Np_Prep_<NP>:POS__CORRELATIONS_BETWEEN
79	71	0.899	5.527	Np_Prep_<NP>:POS__SCALES_OF
79	71	0.899	5.527	<subj>_ActVp_Dobj:POS__LIVE_BIRTH
135	110	0.815	5.526	Np_Prep_<NP>:POS__PARAMETERS_OF
86	76	0.884	5.521	ActVp_Prep_<NP>:POS__CHANGE_TO
106	90	0.849	5.512	Np_Prep_<NP>:POS__RATING_OF
89	78	0.876	5.509	<subj>_ActVp:POS__REASONS
54	52	0.963	5.489	ActVp_Prep_<NP>:POS__RATES_PER
95	82	0.863	5.488	ActVp_Prep_<NP>:POS__MEASURED_ON
127	104	0.819	5.487	Np_Prep_<NP>:POS__VALUES_OF
66	61	0.924	5.481	<subj>_AuxVp_Dobj:POS__BE_SCORE
49	48	0.980	5.471	<subj>_ActVp_Dobj:POS__CAUSE_MORTALITY
49	48	0.980	5.471	<subj>_AuxVp_Dobj:POS__BE_QUALITY
94	81	0.862	5.463	Np_Prep_<NP>:POS__VALUES_FOR
53	51	0.962	5.458	ActVp_Prep_<NP>:POS__MEASURED_AS
69	63	0.913	5.458	Np_Prep_<NP>:POS__SCORE_IN
61	57	0.934	5.450	ActVp_Prep_<NP>:POS__RATES_BY
90	78	0.867	5.447	ActVp_Prep_<NP>:POS__MEASURES_FOR
90	78	0.867	5.447	Np_Prep_<NP>:POS__FEASIBILITY_OF
106	89	0.840	5.437	<subj>_ActVp:POS__IMPACT
109	91	0.835	5.433	Np_Prep_<NP>:POS__PROFILE_OF
136	109	0.801	5.425	Np_Prep_<NP>:POS__INFLUENCE_OF
133	107	0.805	5.424	Np_Prep_<NP>:POS__RISK_IN
89	77	0.865	5.422	Np_Prep_<NP>:POS__SCALE_WITH
60	56	0.933	5.420	Np_Prep_<NP>:POS__SENSITIVITY_OF
82	72	0.878	5.417	NP_has_<possessive>:POS__SCALE
71	64	0.901	5.408	ActVp_Prep_<NP>:POS__SCORES_FROM
78	69	0.885	5.404	<subj>_ActVp:POS__NORMALIZED
88	76	0.864	5.396	PassVp_Prep_<NP>:POS__MEASURED_AS
91	78	0.857	5.387	Np_Prep_<NP>:POS__PERFORMANCE_ON
110	91	0.827	5.384	Np_Prep_<NP>:POS__CONCENTRATIONS_IN
84	73	0.869	5.379	Np_Prep_<NP>:POS__INDEX_AT
97	82	0.845	5.374	ActVp_Prep_<NP>:POS__COMPARED_BETWEEN
73	65	0.890	5.362	PassVp_Prep_<NP>:POS__EXPRESSED_AS
58	54	0.931	5.358	Np_Prep_<NP>:POS__COMPLICATIONS_TO
58	54	0.931	5.358	Np_Prep_<NP>:POS__ACCURACY_IN
124	100	0.806	5.358	Np_Prep_<NP>:POS__MORTALITY_IN
69	62	0.899	5.350	Np_Prep_<NP>:POS__SCALE_AFTER
76	67	0.882	5.348	Np_Prep_<NP>:POS__PERCENTAGES_OF
76	67	0.882	5.348	<subj>_AuxVp_Dobj:POS__BE_SURVIVAL
45	44	0.978	5.338	Np_Prep_<NP>:POS__SENSITIVITY_FOR
123	99	0.805	5.336	Np_Prep_<NP>:POS__PRESENCE_IN
89	76	0.854	5.335	Np_Prep_<NP>:POS__INDICATORS_OF
61	56	0.918	5.331	<subj>_AuxVp_Dobj:POS__BE_DIFFERENCE
57	53	0.930	5.326	Np_Prep_<NP>:POS__SUCCESS_OF
82	71	0.866	5.325	ActVp_Prep_<NP>:POS__MEASURES_IN
95	80	0.842	5.324	Np_Prep_<NP>:POS__RELIABILITY_OF
95	80	0.842	5.324	Np_Prep_<NP>:POS__COMPLICATIONS_OF
68	61	0.897	5.320	Np_Prep_<NP>:POS__MORTALITY_AT
64	58	0.906	5.309	<subj>_AuxVp_Dobj:POS__BE_PAIN
81	70	0.864	5.297	Np_Prep_<NP>:POS__INDICES_OF
81	70	0.864	5.297	<subj>_ActVp:POS__GRIP
67	60	0.896	5.290	Np_Prep_<NP>:POS__RECOVERY_OF
106	87	0.821	5.288	<subj>_AuxVp_Dobj:POS__BE_MORTALITY
39	39	1.000	5.285	<subj>_ActVp:POS__UNCORRECTED
87	74	0.851	5.282	Np_Prep_<NP>:POS__RATIOS_WITH
77	67	0.870	5.278	ActVp_Prep_<NP>:POS__MEASURED_TO
43	42	0.977	5.267	<subj>_ActVp_Dobj:POS__LIVE_RATES
86	73	0.849	5.254	Np_Prep_<NP>:POS__COMPOSITE_OF
38	38	1.000	5.248	<subj>_ActVp:POS__DEBATE
69	61	0.884	5.243	Np_Prep_<NP>:POS__STAY_IN
95	79	0.832	5.242	Np_Prep_<NP>:POS__SAFETY_OF
79	68	0.861	5.240	ActVp_Prep_<NP>:POS__REASONS_FOR
110	89	0.809	5.239	Np_Prep_<NP>:POS__STRENGTH_OF
58	53	0.914	5.234	ActVp_Prep_<NP>:POS__SCORES_TO
42	41	0.976	5.230	Np_Prep_<NP>:POS__AGREEMENT_OF
85	72	0.847	5.226	Np_Prep_<NP>:POS__LOCALIZATION_OF
46	44	0.957	5.222	Np_Prep_<NP>:POS__ORS_FOR
106	86	0.811	5.214	Np_Prep_<NP>:POS__STATUS_AT
103	84	0.816	5.213	Np_Prep_<NP>:POS__QUESTIONNAIRE_FOR
68	60	0.882	5.212	Np_Prep_<NP>:POS__NATURE_OF
37	37	1.000	5.209	Np_Prep_<NP>:POS__DISABILITIES_OF
37	37	1.000	5.209	<subj>_AuxVp_Dobj:POS__BE_RELIEF
41	40	0.976	5.192	Np_Prep_<NP>:POS__PREVALENCE_BY
99	81	0.818	5.187	<subj>_ActVp:POS__CORRELATED
49	46	0.939	5.185	Np_Prep_<NP>:POS__THICKNESS_AT
49	46	0.939	5.185	Np_Prep_<NP>:POS__SURVIVAL_AT
49	46	0.939	5.185	<subj>_ActVp_Dobj:POS__GRIP_STRENGTH
67	59	0.881	5.180	ActVp_Prep_<NP>:POS__CALCULATED_FOR
60	54	0.900	5.179	Np_Prep_<NP>:POS__MEASURE_FOR
52	48	0.923	5.155	Np_Prep_<NP>:POS__SCORE_FROM
76	65	0.855	5.151	Np_Prep_<NP>:POS__SCALE_IN
66	58	0.879	5.148	ActVp_<dobj>:POS__QUESTIONS
44	42	0.955	5.147	Np_Prep_<NP>:POS__SUBSCALES_OF
44	42	0.955	5.147	<subj>_ActVp:POS__DESIRE
85	71	0.835	5.137	<subj>_ActVp:POS__DISTANCE
88	73	0.830	5.135	Np_Prep_<NP>:POS__REPORTS_OF
62	55	0.887	5.129	Np_Prep_<NP>:POS__DOMAINS_OF
72	62	0.861	5.127	Np_Prep_<NP>:POS__GRADING_OF
39	38	0.974	5.113	<subj>_AuxVp_Dobj:POS__BE_RATES
47	44	0.936	5.111	Np_Prep_<NP>:POS__CHANGE_FOR
54	49	0.907	5.095	ActVp_<dobj>:POS__POINT
61	54	0.885	5.094	Np_Prep_<NP>:POS__DETECTION_IN
74	63	0.851	5.089	Np_Prep_<NP>:POS__REPORT_OF
34	34	1.000	5.087	ActVp_Prep_<NP>:POS__CHANGE_BY
46	43	0.935	5.072	Np_Prep_<NP>:POS__VAS_FOR
38	37	0.974	5.072	<subj>_ActVp:POS__SAVED
67	58	0.866	5.071	<subj>_AuxVp_Dobj:POS__BE_IMPROVEMENT
70	60	0.857	5.063	<subj>_ActVp_Dobj:POS__BEST-CORRECTED_ACUITY
53	48	0.906	5.058	Np_Prep_<NP>:POS__CI_FOR
82	68	0.829	5.048	Np_Prep_<NP>:POS__PROGRESSION_TO
82	68	0.829	5.048	ActVp_Prep_<NP>:POS__CORRELATED_WITH
33	33	1.000	5.044	Np_Prep_<NP>:POS__CHANGE_DURING
49	45	0.918	5.044	Np_Prep_<NP>:POS__SCORE_AFTER
49	45	0.918	5.044	<subj>_ActVp_Dobj:POS__PRETERM_DELIVERY
37	36	0.973	5.030	Np_Prep_<NP>:POS__SEVERITY_AT
37	36	0.973	5.030	NP_has_<possessive>:POS__PERCEPTION
96	77	0.802	5.026	Np_Prep_<NP>:POS__VALIDITY_OF
72	61	0.847	5.025	Np_Prep_<NP>:POS__VALUE_FOR
93	75	0.806	5.023	ActVp_Prep_<NP>:POS__DIVIDED_BY
48	44	0.917	5.004	NP_has_<possessive>:POS__VIEWS
48	44	0.917	5.004	Np_Prep_<NP>:POS__PROPORTION_FOR
48	44	0.917	5.004	<subj>_AuxVp_Dobj:POS__BE_INDEX
32	32	1.000	5.000	<subj>_ActVp_Dobj:POS__LIVE_RATE
68	58	0.853	4.997	Np_Prep_<NP>:POS__ANGLE_OF
92	74	0.804	4.995	Np_Prep_<NP>:POS__RATIO_IN
44	41	0.932	4.992	Np_Prep_<NP>:POS__SCORES_FROM
71	60	0.845	4.992	ActVp_Prep_<NP>:POS__MEASURED_AFTER
58	51	0.879	4.988	Np_Prep_<NP>:POS__RATIOS_IN
58	51	0.879	4.988	ActVp_Prep_<NP>:POS__RATES_AT
58	51	0.879	4.988	Np_Prep_<NP>:POS__FUNCTION_BY
36	35	0.972	4.987	Np_Prep_<NP>:POS__BCVA_AT
61	53	0.869	4.977	Np_Prep_<NP>:POS__SURVIVAL_TO
47	43	0.915	4.964	<subj>_ActVp_Dobj:POS__TOTAL_SCORE
47	43	0.915	4.964	Np_Prep_<NP>:POS__DEATHS_FROM
85	69	0.812	4.959	Np_Prep_<NP>:POS__LIKELIHOOD_OF
57	50	0.877	4.951	Np_Prep_<NP>:POS__BELIEFS_ABOUT
43	40	0.930	4.951	Np_Prep_<NP>:POS__PREVALENCE_TO
50	45	0.900	4.943	Np_Prep_<NP>:POS__PRESENCE_ON
39	37	0.949	4.942	Np_Prep_<NP>:POS__REQUIREMENT_FOR
39	37	0.949	4.942	Np_Prep_<NP>:POS__PROPORTION_TO
39	37	0.949	4.942	ActVp_<dobj>:POS__PATIENT-REPORTED
39	37	0.949	4.942	Subj_AuxVp_<dobj>:POS__BE_PARAMETERS
35	34	0.971	4.942	Np_Prep_<NP>:POS__THICKNESS_IN
35	34	0.971	4.942	Np_Prep_<NP>:POS__CHARACTERISTICS_FOR
60	52	0.867	4.940	PassVp_Prep_<NP>:POS__CALCULATED_WITH
46	42	0.913	4.923	Np_Prep_<NP>:POS__BMD_AT
56	49	0.875	4.913	ActVp_Prep_<NP>:POS__MEASURED_FROM
30	30	1.000	4.907	Np_Prep_<NP>:POS__YIELD_OF
59	51	0.864	4.903	Np_Prep_<NP>:POS__OUTCOMES_AT
49	44	0.898	4.902	Np_Prep_<NP>:POS__SCALE_ON
49	44	0.898	4.902	Np_Prep_<NP>:POS__COMPLICATIONS_AFTER
62	53	0.855	4.896	Np_Prep_<NP>:POS__FINDINGS_IN
68	57	0.838	4.889	<subj>_ActVp:POS__POINT
52	46	0.885	4.886	Np_Prep_<NP>:POS__ACCURACY_FOR
45	41	0.911	4.881	Np_Prep_<NP>:POS__UPTAKE_OF
55	48	0.873	4.874	Np_Prep_<NP>:POS__VALUES_IN
55	48	0.873	4.874	Np_Prep_<NP>:POS__SOURCES_OF
58	50	0.862	4.865	Np_Prep_<NP>:POS__DENSITY_OF
82	66	0.805	4.865	Np_Prep_<NP>:POS__TESTS_OF
48	43	0.896	4.861	Np_Prep_<NP>:POS__RESPONSE_WITH
48	43	0.896	4.861	Np_Prep_<NP>:POS__INCIDENCE_WITH
29	29	1.000	4.858	ActVp_Prep_<NP>:POS__CHANGE_ON
64	54	0.844	4.856	Np_Prep_<NP>:POS__INVENTORY_OF
70	58	0.829	4.854	ActVp_Prep_<NP>:POS__MEASURED_FOR
37	35	0.946	4.852	<subj>_ActVp_Dobj:POS__QUALITY-ADJUSTED_LIFE-YEARS
37	35	0.946	4.852	ActVp_Prep_<NP>:POS__IMPACT_ON
37	35	0.946	4.852	Np_Prep_<NP>:POS__DOMAIN_OF
37	35	0.946	4.852	Np_Prep_<NP>:POS__CORRELATION_IN
33	32	0.970	4.848	Np_Prep_<NP>:POS__USEFULNESS_OF
33	32	0.970	4.848	Np_Prep_<NP>:POS__COSTS_PER
51	45	0.882	4.846	<subj>_PassVp:POS__SELF-REPORTED
51	45	0.882	4.846	Np_Prep_<NP>:POS__RATES_WITH
44	40	0.909	4.838	Np_Prep_<NP>:POS__MAGNITUDE_OF
44	40	0.909	4.838	Np_Prep_<NP>:POS__FINDINGS_ON
81	65	0.802	4.833	<subj>_ActVp:POS__COUNTS
57	49	0.860	4.827	Np_Prep_<NP>:POS__SCALE_FROM
72	59	0.819	4.820	Np_Prep_<NP>:POS__FUNCTION_IN
63	53	0.841	4.819	Np_Prep_<NP>:POS__APPEARANCE_OF
47	42	0.894	4.819	<subj>_ActVp:POS__FORCE
