128	126	0.984	6.868	ActVp_Prep_<NP>:POS__CONDUCTED_FROM
143	138	0.965	6.860	NP_has_<possessive>:POS__STUDY
211	191	0.905	6.859	<subj>_AuxVp_Dobj:POS__BE_STUDY
192	176	0.917	6.838	<subj>_PassVp:POS__ADMITTED
151	144	0.954	6.838	ActVp_<dobj>:POS__SEX-MATCHED
267	232	0.869	6.828	<subj>_PassVp:POS__MATCHED
216	194	0.898	6.826	ActVp_<dobj>:POS__UNDERGONE
220	197	0.895	6.825	<subj>_ActVp:POS__DIED
182	168	0.923	6.824	ActVp_Prep_<NP>:POS__RESPONDED_TO
243	214	0.881	6.818	<subj>_ActVp:POS__SEEN
223	199	0.892	6.815	<subj>_ActVp:POS__UNDERGONE
112	112	1.000	6.807	Np_Prep_<NP>:POS__ADULTS_FROM
127	124	0.976	6.790	PassVp_Prep_<NP>:POS__RECRUITED_FOR
121	119	0.983	6.781	ActVp_Prep_<NP>:POS__TREATED_BETWEEN
284	243	0.856	6.781	Subj_AuxVp_<dobj>:POS__BE_THIS
191	174	0.911	6.780	Np_Prep_<NP>:POS__PRESENTING_WITH
210	188	0.895	6.763	Np_Prep_<NP>:POS__STUDY_AT
114	113	0.991	6.760	Subj_AuxVp_<dobj>:POS__HAVE_YEARS
167	155	0.928	6.753	ActVp_Prep_<NP>:POS__REFERRED_FOR
158	148	0.937	6.753	ActVp_Prep_<NP>:POS__AGE_TO
284	242	0.852	6.748	PassVp_Prep_<NP>:POS__CONDUCTED_IN
141	134	0.950	6.715	ActVp_Prep_<NP>:POS__ADMITTED_IN
133	127	0.955	6.673	Np_Prep_<NP>:POS__HOSPITAL_WITH
160	148	0.925	6.669	Np_Prep_<NP>:POS__PRESENTING_TO
375	303	0.808	6.660	Np_Prep_<NP>:POS__CRITERIA_FOR
159	147	0.925	6.656	<subj>_ActVp_Dobj:POS__TOOK_PART
159	147	0.925	6.656	<subj>_ActVp:POS__INTERVIEWED
374	302	0.807	6.652	ActVp_<dobj>:POS__COMPRISED
126	121	0.960	6.644	infinitive_verb_<dobj>:POS__MODERATE
153	142	0.928	6.636	ActVp_Prep_<NP>:POS__SCHEDULED_FOR
303	252	0.832	6.635	<subj>_AuxVp_Adjp:POS__BE_AVAILABLE
174	158	0.908	6.632	ActVp_Prep_<NP>:POS__AGE_IN
380	305	0.803	6.624	<subj>_ActVp:POS__COMPRISED
104	103	0.990	6.622	ActVp_Prep_<NP>:POS__AGED_OVER
138	130	0.942	6.615	ActVp_Prep_<NP>:POS__TREATED_AT
138	130	0.942	6.615	Np_Prep_<NP>:POS__STUDENTS_AT
160	147	0.919	6.615	Np_Prep_<NP>:POS__RESIDENTS_WITH
223	194	0.870	6.612	ActVp_<dobj>:POS__FOCUS
145	135	0.931	6.589	Subj_AuxVp_<dobj>:POS__BE_SUBJECTS
331	270	0.816	6.588	ActVp_<dobj>:POS__CONDUCTED
101	100	0.990	6.578	Np_Prep_<NP>:POS__OUTPATIENTS_WITH
106	104	0.981	6.574	Subj_AuxVp_<dobj>:POS__BE_AGE
116	112	0.966	6.573	Np_Prep_<NP>:POS__YEARS_BETWEEN
286	238	0.832	6.570	Np_Prep_<NP>:POS__YEARS_FOR
94	94	1.000	6.555	Np_Prep_<NP>:POS__SAMPLE_TO
108	105	0.972	6.528	ActVp_Prep_<NP>:POS__CENTERS_IN
127	120	0.945	6.526	Np_Prep_<NP>:POS__SCHOOLS_IN
349	280	0.802	6.522	Np_Prep_<NP>:POS__DATA_FOR
97	96	0.990	6.517	<subj>_ActVp_Dobj:POS__PLACEBO-CONTROLLED_TRIAL
102	100	0.980	6.514	PassVp_Prep_<NP>:POS__RECRUITED_AT
102	100	0.980	6.514	Np_Prep_<NP>:POS__FAMILIES_WITH
121	115	0.950	6.506	Np_Prep_<NP>:POS__SURGERY_BETWEEN
238	202	0.849	6.500	ActVp_<dobj>:POS__MATCHED
114	109	0.956	6.471	Np_Prep_<NP>:POS__INDIVIDUALS_IN
114	109	0.956	6.471	<subj>_ActVp:POS__CONSENTED
98	96	0.980	6.451	Np_Prep_<NP>:POS__Y_WITH
98	96	0.980	6.451	<subj>_AuxVp_Dobj:POS__BE_PARTICIPANTS
155	140	0.903	6.439	<subj>_ActVp:POS__AGREED
232	196	0.845	6.433	Np_Prep_<NP>:POS__RECORDS_OF
154	139	0.903	6.426	Subj_AuxVp_<dobj>:POS__BE_>PERCENT
188	164	0.872	6.418	<subj>_ActVp:POS__EYE
124	116	0.935	6.416	Np_Prep_<NP>:POS__&&2001_TO
165	147	0.891	6.414	Np_Prep_<NP>:POS__CASES_WITH
105	101	0.962	6.405	Np_Prep_<NP>:POS__CENTERS_IN
258	213	0.826	6.386	ActVp_Prep_<NP>:POS__UNDERWENT_AT
178	156	0.876	6.385	Np_Prep_<NP>:POS__PHYSICIANS_IN
94	92	0.979	6.385	ActVp_Prep_<NP>:POS__REGISTERED_WITH
94	92	0.979	6.385	ActVp_Prep_<NP>:POS__ENROLLED_FROM
210	179	0.852	6.379	<subj>_ActVp:POS__SCHEDULED
108	103	0.954	6.377	Np_Prep_<NP>:POS__WOMEN_BETWEEN
121	113	0.934	6.369	Np_Prep_<NP>:POS__STUDY_FOR
121	113	0.934	6.369	PassVp_Prep_<NP>:POS__ADMITTED_TO
161	143	0.888	6.359	Np_Prep_<NP>:POS__COLLEGE_OF
194	167	0.861	6.356	ActVp_<dobj>:POS__RANGE
145	131	0.903	6.354	Np_Prep_<NP>:POS__STUDY_TO
87	86	0.989	6.352	ActVp_Prep_<NP>:POS__AGED_ON
124	115	0.927	6.349	NP_has_<possessive>:POS__HOSPITAL
110	104	0.945	6.335	<subj>_ActVp:POS__SURVEYED
86	85	0.988	6.335	Np_Prep_<NP>:POS__&&65_IN
91	89	0.978	6.333	Np_Prep_<NP>:POS__VOLUNTEERS_WITH
174	152	0.874	6.332	ActVp_Prep_<NP>:POS__TOOK_IN
80	80	1.000	6.322	ActVp_Prep_<NP>:POS__RECRUITED_THROUGH
109	103	0.945	6.318	Np_Prep_<NP>:POS__STUDY_BETWEEN
109	103	0.945	6.318	Np_Prep_<NP>:POS__CAREGIVERS_OF
95	92	0.968	6.318	Np_Prep_<NP>:POS__YEARS_ON
95	92	0.968	6.318	Np_Prep_<NP>:POS__UNIVERSITY_IN
158	140	0.886	6.317	<subj>_ActVp_Dobj:POS__FOCUS_GROUPS
90	88	0.978	6.316	PassVp_Prep_<NP>:POS__RECRUITED_THROUGH
138	125	0.906	6.310	Np_Prep_<NP>:POS__WOMEN_AT
176	153	0.869	6.309	<subj>_ActVp_Dobj:POS__COMPLETED_SURVEY
108	102	0.944	6.302	PassVp_Prep_<NP>:POS__RECRUITED_TO
89	87	0.978	6.298	Np_Prep_<NP>:POS__MEMBERS_IN
112	105	0.938	6.295	Np_Prep_<NP>:POS__&&2002_TO
133	121	0.910	6.295	Np_Prep_<NP>:POS__&&50_TO
189	162	0.857	6.291	ActVp_Prep_<NP>:POS__TREATED_FOR
98	94	0.959	6.287	Np_Prep_<NP>:POS__CLINIC_IN
78	78	1.000	6.285	<subj>_ActVp_Dobj:POS__AGED_&&55
152	135	0.888	6.285	<subj>_PassVp:POS__SURVEYED
88	86	0.977	6.280	Np_Prep_<NP>:POS__MOTHERS_OF
88	86	0.977	6.280	<subj>_ActVp_Dobj:POS__CONDUCTED_STUDY
77	77	1.000	6.267	<subj>_AuxVp_Dobj:POS__BE_MEMBERS
77	77	1.000	6.267	<subj>_AuxVp_Dobj:POS__BE_ADULTS
82	81	0.988	6.263	<subj>_AuxVp_Dobj:POS__BE_MEN
82	81	0.988	6.263	Np_Prep_<NP>:POS__&&18_WITH
114	106	0.930	6.256	Np_Prep_<NP>:POS__CHILDREN_FROM
105	99	0.943	6.251	ActVp_Prep_<NP>:POS__DISCHARGED_FROM
105	99	0.943	6.251	Np_Prep_<NP>:POS__&&2000_TO
86	84	0.977	6.244	<subj>_ActInfVp:POS__AGREED_PARTICIPATE
178	153	0.860	6.238	<subj>_ActVp:POS__DISCHARGED
188	160	0.851	6.231	PassVp_Prep_<NP>:POS__CONDUCTED_WITH
99	94	0.949	6.224	Np_Prep_<NP>:POS__SUBJECTS_FROM
166	144	0.867	6.220	ActVp_Prep_<NP>:POS__MET_FOR
120	110	0.917	6.216	ActVp_Prep_<NP>:POS__PRESENTED_TO
120	110	0.917	6.216	Np_Prep_<NP>:POS__CENTER_IN
89	86	0.966	6.210	ActVp_Prep_<NP>:POS__CONDUCTED_TO
74	74	1.000	6.209	Np_Prep_<NP>:POS__MEN_FROM
139	124	0.892	6.204	Np_Prep_<NP>:POS__TRIAL_WITH
88	85	0.966	6.191	<subj>_AuxVp_Dobj:POS__HAVE_DIAGNOSIS
83	81	0.976	6.187	ActVp_Prep_<NP>:POS__ENROLLED_WITH
78	77	0.987	6.186	ActVp_Prep_<NP>:POS__ENROLLED_AT
114	105	0.921	6.184	Np_Prep_<NP>:POS__&&40_TO
117	107	0.915	6.165	Np_Prep_<NP>:POS__INFANTS_WITH
91	87	0.956	6.160	Np_Prep_<NP>:POS__&&1999_TO
86	83	0.965	6.153	Np_Prep_<NP>:POS__COHORT_FROM
95	90	0.947	6.150	Np_Prep_<NP>:POS__COHORT_IN
161	139	0.863	6.146	PassVp_Prep_<NP>:POS__DIAGNOSED_WITH
90	86	0.956	6.141	ActVp_Prep_<NP>:POS__SELECTED_IN
103	96	0.932	6.137	PassVp_Prep_<NP>:POS__DRAWN_FROM
75	74	0.987	6.127	<subj>_ActVp_Dobj:POS__INCLUDED_PARTICIPANTS
75	74	0.987	6.127	Np_Prep_<NP>:POS__FACILITIES_IN
98	92	0.939	6.124	Np_Prep_<NP>:POS__ADOLESCENTS_WITH
89	85	0.955	6.121	Np_Prep_<NP>:POS__CHILDREN_TO
166	142	0.855	6.116	Np_Prep_<NP>:POS__AGE_TO
110	101	0.918	6.113	Np_Prep_<NP>:POS__&&2003_TO
93	88	0.946	6.112	Np_Prep_<NP>:POS__YR_WITH
162	139	0.858	6.108	ActVp_<dobj>:POS__EYE
74	73	0.986	6.106	<subj>_AuxVp_Dobj:POS__BE_STUDENTS
97	91	0.938	6.105	Np_Prep_<NP>:POS__EYES_IN
92	87	0.946	6.093	Np_Prep_<NP>:POS__RESIDENTS_AT
128	114	0.891	6.086	ActVp_Prep_<NP>:POS__UNDERWENT_FROM
95	89	0.937	6.067	Np_Prep_<NP>:NEG__PARTICIPANTS_WITHOUT
67	67	1.000	6.066	PassVp_Prep_<NP>:POS__ENROLLED_FROM
67	67	1.000	6.066	ActVp_Prep_<NP>:POS__CONDUCTED_AMONG
72	71	0.986	6.064	PassVp_Prep_<NP>:POS__SELECTED_IN
186	155	0.833	6.063	NP_has_<possessive>:POS__DISEASE
107	98	0.916	6.058	Np_Prep_<NP>:POS__PATIENTS_OVER
81	78	0.963	6.053	Np_Prep_<NP>:POS__SUBSAMPLE_OF
81	78	0.963	6.053	ActVp_Prep_<NP>:POS__SEEN_AT
66	66	1.000	6.044	<subj>_ActVp_Dobj:POS__INCLUDED_EYES
71	70	0.986	6.043	<subj>_ActVp_Dobj:POS__MEAN_AGE
85	81	0.953	6.042	ActVp_Prep_<NP>:POS__DIAGNOSED_BETWEEN
102	94	0.922	6.041	Np_Prep_<NP>:POS__CONTROLS_WITH
110	100	0.909	6.040	Subj_AuxVp_<dobj>:POS__BE_CRITERIA
154	132	0.857	6.038	Subj_AuxVp_<dobj>:POS__HAVE_PARTICIPANTS
203	166	0.818	6.031	ActVp_<dobj>:POS__KNOWN
75	73	0.973	6.025	ActVp_Prep_<NP>:POS__FREE_OF
196	161	0.821	6.022	<subj>_ActVp:POS__REGISTER
105	96	0.914	6.021	PassVp_Prep_<NP>:POS__MATCHED_TO
88	83	0.943	6.013	PassVp_Prep_<NP>:POS__CONDUCTED_FROM
79	76	0.962	6.011	Np_Prep_<NP>:POS__RESIDENTS_FROM
104	95	0.913	6.001	Np_Prep_<NP>:POS__HOSPITAL_FROM
69	68	0.986	5.999	<subj>_ActVp_Dobj:POS__AGED_&&12
87	82	0.943	5.992	ActVp_Prep_<NP>:POS__STUDIED_WITH
133	116	0.872	5.981	Np_Prep_<NP>:POS__STUDY_ON
63	63	1.000	5.977	<subj>_ActVp_Dobj:POS__AGED_&&75
68	67	0.985	5.977	<subj>_ActVp:POS__LIVED
68	67	0.985	5.977	<subj>_ActVp:POS__GENDER-MATCHED
68	67	0.985	5.977	<subj>_ActVp_Dobj:POS__ATTENDING_CLINIC
68	67	0.985	5.977	Np_Prep_<NP>:POS__&&1995_TO
157	133	0.847	5.977	Np_Prep_<NP>:POS__DATA_WITH
208	168	0.808	5.971	Np_Prep_<NP>:POS__DATA_IN
72	70	0.972	5.959	<subj>_AuxVp_Dobj:POS__HAVE_DATA
72	70	0.972	5.959	<subj>_AuxVp_Adjp:POS__BE_MALE
117	104	0.889	5.956	Np_Prep_<NP>:POS__&&2006_TO
62	62	1.000	5.954	ActVp_Prep_<NP>:POS__RECRUITED_BETWEEN
62	62	1.000	5.954	<subj>_AuxVp_Dobj:POS__BE_RESIDENTS
152	129	0.849	5.950	Subj_AuxVp_<dobj>:POS__HAVE_THEY
120	106	0.883	5.943	Np_Prep_<NP>:POS__PARTICIPANTS_AT
101	92	0.911	5.942	ActVp_Prep_<NP>:POS__DRAWN_FROM
116	103	0.888	5.937	ActVp_Prep_<NP>:POS__CONDUCTED_WITH
71	69	0.972	5.936	<subj>_AuxVp_Adjp:POS__BE_FEMALE
80	76	0.950	5.936	ActVp_Prep_<NP>:POS__AGE_FROM
66	65	0.985	5.931	ActVp_Prep_<NP>:POS__RECRUITED_WITH
66	65	0.985	5.931	<subj>_ActVp_Dobj:POS__AGED_&&20
61	61	1.000	5.931	Subj_AuxVp_<dobj>:POS__HAVE_TOTAL
75	72	0.960	5.923	ActVp_Prep_<NP>:POS__HOSPITALIZED_FOR
75	72	0.960	5.923	<subj>_ActVp_Dobj:POS__AGED_&&40
143	122	0.853	5.913	PassVp_Prep_<NP>:POS__IDENTIFIED_FROM
65	64	0.985	5.908	Np_Prep_<NP>:POS__PERSONS_IN
65	64	0.985	5.908	Np_Prep_<NP>:POS__&&55_TO
60	60	1.000	5.907	<subj>_ActVp:POS__AFFILIATED
87	81	0.931	5.903	<subj>_ActVp_Dobj:POS__RANDOMIZED_TRIAL
91	84	0.923	5.901	ActVp_Prep_<NP>:POS__ADMITTED_FROM
184	150	0.815	5.893	Np_Prep_<NP>:POS__SAMPLES_OF
64	63	0.984	5.884	Np_Prep_<NP>:NEG__INDIVIDUALS_WITHOUT
64	63	0.984	5.884	ActVp_<dobj>:POS__GENDER-MATCHED
98	89	0.908	5.881	Np_Prep_<NP>:POS__&&60_TO
73	70	0.959	5.877	ActVp_Prep_<NP>:POS__MATCHED_BY
73	70	0.959	5.877	ActVp_Prep_<NP>:POS__AGED_THROUGH
109	97	0.890	5.873	Np_Prep_<NP>:POS__&&2004_TO
77	73	0.948	5.868	<subj>_ActVp_Dobj:POS__ENROLLED_PATIENTS
77	73	0.948	5.868	Np_Prep_<NP>:POS__&&1998_TO
