323	318	0.985	8.184	PassVp_Prep_<NP>:POS__INDUCED_BY
301	299	0.993	8.169	<subj>_PassVp:POS__INSERTED
293	291	0.993	8.129	Np_Prep_<NP>:POS__HRS_AFTER
342	331	0.968	8.101	<subj>_PassVp:POS__INJECTED
578	518	0.896	8.081	Np_Prep_<NP>:POS__ADMINISTRATION_OF
374	354	0.947	8.015	Np_Prep_<NP>:POS__TIMES_FOR
356	339	0.952	8.004	<subj>_PassVp:POS__REMOVED
877	731	0.834	7.930	PassVp_Prep_<NP>:POS__RANDOMIZED_TO
454	413	0.910	7.905	ActVp_Prep_<NP>:POS__RECEIVED_WITH
467	423	0.906	7.903	Np_Prep_<NP>:POS__DOSES_OF
350	329	0.940	7.860	Np_Prep_<NP>:POS__DAY_FOR
357	332	0.930	7.789	InfVp_Prep_<NP>:POS__RECEIVE_FOR
278	268	0.964	7.776	<subj>_PassVp:POS__MAINTAINED
347	323	0.931	7.759	Np_Prep_<NP>:POS__INDUCTION_OF
475	420	0.884	7.705	ActVp_<dobj>:POS__CONTAINING
471	416	0.883	7.684	<subj>_ActVp:POS__CONTAINING
540	467	0.865	7.669	<subj>_PassVp:POS__ALLOCATED
295	277	0.939	7.619	Np_Prep_<NP>:POS__RESECTION_OF
231	225	0.974	7.611	<subj>_PassVp:POS__VENTILATED
194	194	1.000	7.600	Np_Prep_<NP>:POS__MINS_OF
517	444	0.859	7.553	Np_Prep_<NP>:POS__HOURS_AFTER
221	215	0.973	7.538	<subj>_PassVp:POS__STARTED
333	304	0.913	7.530	<subj>_ActVp:POS__CONTINUED
206	202	0.981	7.510	<subj>_PassVp:POS__KILLED
243	232	0.955	7.502	PassVp_Prep_<NP>:POS__ADMINISTERED_FOR
326	297	0.911	7.484	Np_Prep_<NP>:POS__MINUTES_OF
316	289	0.915	7.476	Np_Prep_<NP>:POS__REMOVAL_OF
374	332	0.888	7.435	<subj>_PassVp:POS__PROVIDED
272	253	0.930	7.425	ActVp_<dobj>:POS__REVEALED
670	544	0.812	7.378	<subj>_PassVp:POS__APPLIED
194	189	0.974	7.367	PassVp_Prep_<NP>:POS__PLACED_IN
252	235	0.933	7.345	Np_Prep_<NP>:POS__SESSIONS_OF
168	167	0.994	7.340	<subj>_PassVp:POS__ANESTHETIZED
248	231	0.931	7.314	Np_Prep_<NP>:POS__PLACEMENT_OF
615	500	0.813	7.289	PassVp_Prep_<NP>:POS__PERFORMED_WITH
211	201	0.953	7.288	PassVp_Prep_<NP>:POS__GIVEN_FOR
189	183	0.968	7.277	Np_Prep_<NP>:POS__MG/D_FOR
321	286	0.891	7.270	<subj>_ActVp:POS__REVEALED
228	214	0.939	7.266	infinitive_verb_<dobj>:POS__MAINTAIN
291	262	0.900	7.233	<subj>_PassVp:POS__SUBJECTED
303	271	0.894	7.229	ActVp_Prep_<NP>:POS__RECEIVED_TO
234	217	0.927	7.198	<subj>_ActVp:POS__PUNCTURE
180	174	0.967	7.195	<subj>_PassVp:POS__INFUSED
536	439	0.819	7.190	<subj>_ActVp:POS__ADMINISTERED
278	250	0.899	7.163	PassVp_Prep_<NP>:POS__SUBJECTED_TO
149	148	0.993	7.161	Np_Prep_<NP>:POS__MG_PER
200	189	0.945	7.146	InfVp_Prep_<NP>:POS__RECEIVE_WITH
218	203	0.931	7.138	<subj>_ActVp:POS__EXERCISES
458	381	0.832	7.132	ActVp_Prep_<NP>:POS__RECEIVED_IN
151	149	0.987	7.124	Np_Prep_<NP>:POS__INFUSION_FOR
136	136	1.000	7.087	PassVp_Prep_<NP>:POS__INDUCED_IN
163	158	0.969	7.080	Np_Prep_<NP>:POS__EXCISION_OF
162	157	0.969	7.069	Np_Prep_<NP>:POS__MG_WITH
548	441	0.805	7.069	<subj>_PassVp:POS__TAKEN
187	177	0.947	7.068	PassVp_Prep_<NP>:POS__GIVEN_TO
171	164	0.959	7.056	Np_Prep_<NP>:POS__G_OF
200	187	0.935	7.056	Np_Prep_<NP>:POS__MG_IN
208	193	0.928	7.045	<subj>_PassVp:POS__DELIVERED
333	287	0.862	7.037	ActVp_Prep_<NP>:POS__COMBINED_WITH
147	144	0.980	7.024	Np_Prep_<NP>:POS__MG/KG_OF
201	187	0.930	7.021	<subj>_PassVp:POS__CULTURED
177	168	0.949	7.016	<subj>_ActVp:POS__VENTILATED
166	159	0.958	7.005	<subj>_PassVp:POS__INCREASED
150	146	0.973	6.998	Np_Prep_<NP>:POS__HRS_OF
189	177	0.937	6.993	ActVp_Prep_<NP>:POS__RECEIVED_ON
256	228	0.891	6.976	<subj>_ActVp_Dobj:POS__GROUP_&&2
205	189	0.922	6.972	Np_Prep_<NP>:POS__INJECTIONS_OF
267	236	0.884	6.967	PassVp_Prep_<NP>:POS__APPLIED_TO
125	125	1.000	6.966	PassVp_Prep_<NP>:POS__INDUCED_WITH
136	134	0.985	6.962	Subj_AuxVp_<dobj>:POS__BE_INTERVENTION
233	210	0.901	6.953	PassVp_Prep_<NP>:POS__RANDOMIZED_INTO
232	209	0.901	6.943	Np_Prep_<NP>:POS__TIMES_PER
263	232	0.882	6.932	<subj>_ActVp_Dobj:POS__GROUP_&&1
403	333	0.826	6.924	PassVp_Prep_<NP>:POS__PERFORMED_BY
204	187	0.917	6.918	<subj>_PassVp:POS__INITIATED
321	274	0.854	6.912	PassVp_Prep_<NP>:POS__ALLOCATED_TO
249	221	0.888	6.912	<subj>_PassVp:POS__EXPOSED
131	129	0.985	6.904	<subj>_ActVp_Dobj:POS__RECEIVED_INFUSION
197	181	0.919	6.891	<subj>_PassVp:POS__ADDED
174	163	0.937	6.884	Np_Prep_<NP>:POS__WEEKLY_FOR
269	235	0.874	6.881	Np_Prep_<NP>:POS__MINUTES_AFTER
117	117	1.000	6.870	PassVp_Prep_<NP>:POS__VENTILATED_WITH
133	130	0.977	6.864	Np_Prep_<NP>:POS__MINUTES_BEFORE
327	276	0.844	6.844	ActVp_<dobj>:POS__GROUPS
131	128	0.977	6.840	<subj>_ActVp_Dobj:POS__RECEIVED_PLACEBO
179	166	0.927	6.839	Np_Prep_<NP>:POS__PRESSURE_OF
114	114	1.000	6.833	Np_Prep_<NP>:POS__MINS_AFTER
212	191	0.901	6.827	<subj>_PassVp:POS__ACHIEVED
159	150	0.943	6.820	<subj>_PassVp:POS__INSTRUCTED
129	126	0.977	6.815	Np_Prep_<NP>:POS__SESSIONS_OVER
147	140	0.952	6.790	ActVp_Prep_<NP>:POS__RECEIVED_AS
160	150	0.938	6.777	Np_Prep_<NP>:POS__MINUTES_FOR
227	201	0.885	6.775	Np_Prep_<NP>:POS__APPLICATION_OF
349	289	0.828	6.769	Np_Prep_<NP>:POS__ADDITION_TO
309	259	0.838	6.720	Np_Prep_<NP>:POS__DAYS_FOR
208	185	0.889	6.699	PassVp_Prep_<NP>:POS__EXPOSED_TO
125	121	0.968	6.697	ActVp_Prep_<NP>:POS__RECEIVED_PER
249	215	0.863	6.690	infinitive_verb_<dobj>:POS__ACHIEVE
187	169	0.904	6.688	Np_Prep_<NP>:POS__HOURS_FOR
119	116	0.975	6.685	Np_Prep_<NP>:POS__INFUSION_AT
129	124	0.961	6.685	infinitive_verb_<dobj>:POS__INDUCE
264	225	0.852	6.659	ActVp_Prep_<NP>:POS__RECEIVED_AT
127	122	0.961	6.658	Np_Prep_<NP>:POS__MG/KG_FOR
171	156	0.912	6.646	ActVp_Prep_<NP>:POS__RECEIVED_AFTER
334	274	0.820	6.643	PassVp_Prep_<NP>:POS__PERFORMED_AFTER
135	128	0.948	6.637	PassVp_Prep_<NP>:POS__GIVEN_IN
130	124	0.954	6.633	<subj>_PassVp:POS__CONTINUED
120	116	0.967	6.629	PassVp_Prep_<NP>:POS__INJECTED_WITH
374	301	0.805	6.627	<subj>_PassVp:POS__RANDOMISED
133	126	0.947	6.610	<subj>_ActVp_Dobj:POS__RECEIVED_MG
172	156	0.907	6.608	ActVp_Prep_<NP>:POS__RECEIVED_BEFORE
118	114	0.966	6.601	ActVp_Prep_<NP>:POS__RECEIVED_OVER
97	97	1.000	6.600	PassVp_Prep_<NP>:POS__INSERTED_INTO
158	145	0.918	6.589	Np_Prep_<NP>:POS__SESSIONS_FOR
101	100	0.990	6.578	Np_Prep_<NP>:POS__MG/D_OF
111	108	0.973	6.572	Np_Prep_<NP>:POS__VENTILATION_WITH
364	292	0.802	6.570	<subj>_ActVp:POS__DONE
95	95	1.000	6.570	Np_Prep_<NP>:POS__MICROG_OF
230	198	0.861	6.568	<subj>_ActVp:POS__PLACED
341	276	0.809	6.563	<subj>_ActVp:POS__DELIVERED
129	122	0.946	6.555	Np_Prep_<NP>:POS__BOLUS_OF
94	94	1.000	6.555	NP_has_<possessive>:POS__SOLUTION
145	134	0.924	6.530	PassVp_Prep_<NP>:POS__RANDOMIZED_WITH
97	96	0.990	6.517	<subj>_AuxVp_Dobj:NEG__BE_INTERVENTIONS
101	99	0.980	6.498	PassVp_Prep_<NP>:POS__PERFORMED_UNDER
193	169	0.876	6.481	ActVp_Prep_<NP>:POS__FOLLOWED_WITH
185	163	0.881	6.475	PassVp_Prep_<NP>:POS__FOLLOWED_BY
249	209	0.839	6.469	<subj>_PassVp:POS__REPEATED
98	96	0.980	6.451	Np_Prep_<NP>:POS__MG/DAY_FOR
138	127	0.920	6.432	Np_Prep_<NP>:POS__INSERTION_OF
314	252	0.803	6.402	<subj>_ActVp:POS__APPLIED
118	111	0.941	6.391	<subj>_PassVp:POS__INCUBATED
135	124	0.919	6.388	Np_Prep_<NP>:POS__MG_TO
209	178	0.852	6.367	<subj>_ActVp_Dobj:POS__GROUP_B
125	116	0.928	6.364	InfVp_Prep_<NP>:POS__RECEIVE_IN
187	162	0.866	6.359	<subj>_ActVp_Dobj:POS__RECEIVED_TREATMENT
92	90	0.978	6.351	PassVp_Prep_<NP>:POS__INJECTED_INTO
258	212	0.822	6.350	Np_Prep_<NP>:POS__WEEKS_WITH
132	121	0.917	6.342	<subj>_PassVp:POS__INTRODUCED
91	89	0.978	6.333	Np_Prep_<NP>:POS__ANESTHESIA_WITH
269	219	0.814	6.330	Np_Prep_<NP>:POS__COMBINATION_OF
243	201	0.827	6.329	Np_Prep_<NP>:POS__THERAPY_FOR
143	129	0.902	6.325	Np_Prep_<NP>:POS__TRAINING_FOR
100	96	0.960	6.322	PassVp_Prep_<NP>:POS__PLACED_ON
169	148	0.876	6.314	PassVp_Prep_<NP>:POS__ADMINISTERED_IN
114	106	0.930	6.256	InfVp_Prep_<NP>:POS__RECEIVE_TO
91	88	0.967	6.246	ActVp_Prep_<NP>:POS__ADMINISTERED_FOR
104	98	0.942	6.233	Np_Prep_<NP>:POS__SESSIONS_PER
148	131	0.885	6.226	<subj>_PassVp:POS__IMPLEMENTED
159	139	0.874	6.223	<subj>_ActVp:POS__MAINTAINED
84	82	0.976	6.206	<subj>_PassVp:POS__TITRATED
98	93	0.949	6.206	<subj>_ActVp:POS__TITRATED
102	96	0.941	6.198	<subj>_PassInfVp:POS__ALLOCATED_RECEIVE
146	129	0.884	6.195	infinitive_verb_<dobj>:POS__INCREASE
114	105	0.921	6.184	Np_Prep_<NP>:POS__STIMULATION_WITH
130	117	0.900	6.183	Np_Prep_<NP>:POS__ADDITION_OF
118	108	0.915	6.182	<subj>_PassVp:POS__REDUCED
82	80	0.976	6.168	PassVp_Prep_<NP>:POS__MAINTAINED_WITH
117	107	0.915	6.165	<subj>_ActVp_Dobj:POS__RECEIVED_DOSE
91	87	0.956	6.160	Np_Prep_<NP>:POS__INFUSIONS_OF
95	90	0.947	6.150	<subj>_PassVp:POS__ATTEMPTED
256	205	0.801	6.150	Np_Prep_<NP>:POS__VOLUME_OF
143	126	0.881	6.148	<subj>_ActVp:POS__IMPLEMENTED
103	96	0.932	6.137	ActVp_Prep_<NP>:POS__GROUP_FOR
223	182	0.816	6.127	<subj>_PassVp:POS__OFFERED
138	122	0.884	6.127	PassVp_Prep_<NP>:POS__RANDOMIZED_FOR
98	92	0.939	6.124	Np_Prep_<NP>:POS__MINUTES_IN
155	134	0.865	6.109	Np_Prep_<NP>:POS__DOSE_FOR
113	103	0.912	6.095	<subj>_AuxVp_Adjp:POS__BE_IMPLANTED
92	87	0.946	6.093	Np_Prep_<NP>:POS__IU_OF
124	111	0.895	6.082	Subj_AuxVp_<dobj>:POS__HAVE_PATIENT
87	83	0.954	6.082	PassVp_Prep_<NP>:POS__GIVEN_AT
91	86	0.945	6.073	ActVp_Prep_<NP>:POS__CONTINUED_FOR
95	89	0.937	6.067	PassVp_Prep_<NP>:POS__ADMINISTERED_BEFORE
76	74	0.974	6.046	PassVp_Prep_<NP>:POS__INCREASED_TO
85	81	0.953	6.042	<subj>_PassVp:POS__RESECTED
129	114	0.884	6.038	Np_Prep_<NP>:POS__MAXIMUM_OF
146	126	0.863	6.021	PassVp_Prep_<NP>:POS__TREATED_BY
101	93	0.921	6.021	Np_Prep_<NP>:POS__PLACEBO_TO
101	93	0.921	6.021	PassVp_Prep_<NP>:POS__ASSIGNED_WITH
88	83	0.943	6.013	Np_Prep_<NP>:POS__DOSAGE_OF
64	64	1.000	6.000	Np_Prep_<NP>:POS__INFUSION_OVER
83	79	0.952	6.000	PassVp_Prep_<NP>:POS__ADMINISTERED_AS
119	106	0.891	5.993	PassVp_Prep_<NP>:POS__APPLIED_FOR
87	82	0.943	5.992	PassInfVp_<dobj>:POS__ALLOCATED_RECEIVE
203	165	0.813	5.987	<subj>_ActVp_Dobj:POS__RECEIVED_CARE
95	88	0.926	5.983	<subj>_PassVp:POS__ALLOWED
73	71	0.973	5.981	PassVp_Prep_<NP>:POS__INCUBATED_WITH
140	121	0.864	5.980	Np_Prep_<NP>:POS__HOURS_IN
63	63	1.000	5.977	<subj>_ActVp_Dobj:POS__RECEIVED_SALINE
63	63	1.000	5.977	InfVp_Prep_<NP>:POS__RECEIVE_PER
86	81	0.942	5.971	Np_Prep_<NP>:POS__FIXATION_OF
110	99	0.900	5.966	<subj>_PassVp:POS__PREPARED
110	99	0.900	5.966	<subj>_ActVp:POS__LASTED
110	99	0.900	5.966	<subj>_ActVp_Dobj:POS__GROUP_&&3
94	87	0.926	5.963	Np_Prep_<NP>:POS__MG/KG_PER
117	104	0.889	5.956	PassVp_Prep_<NP>:POS__ASSIGNED_FOR
89	83	0.933	5.945	PassVp_Prep_<NP>:POS__CULTURED_IN
93	86	0.925	5.943	<subj>_ActVp:POS__TAILORED
101	92	0.911	5.942	PassVp_Prep_<NP>:POS__PERFORMED_DURING
174	144	0.828	5.934	Np_Prep_<NP>:POS__WEEKS_FOR
61	61	1.000	5.931	Np_Prep_<NP>:POS__ML/KG_OF
61	61	1.000	5.931	Np_Prep_<NP>:POS__MICROG/KG_PER
130	113	0.869	5.928	Np_Prep_<NP>:POS__COLLECTION_OF
65	64	0.985	5.908	<subj>_ActVp:POS__INDIVIDUALIZED
145	123	0.848	5.889	<subj>_ActVp_Dobj:POS__MEAN_PRESSURE
82	77	0.939	5.885	Np_Prep_<NP>:POS__C_FOR
102	92	0.902	5.884	PassVp_Prep_<NP>:POS__ADDED_TO
64	63	0.984	5.884	PassVp_Prep_<NP>:POS__GIVEN_BEFORE
59	59	1.000	5.883	Np_Prep_<NP>:POS__MINS_BEFORE
113	100	0.885	5.880	ActVp_<dobj>:POS__CONTAINED
90	83	0.922	5.879	<subj>_ActVp_Dobj:POS__RECEIVED_SESSIONS
77	73	0.948	5.868	Np_Prep_<NP>:POS__OCCLUSION_OF
68	66	0.971	5.867	Np_Prep_<NP>:POS__INFUSION_WITH
182	148	0.813	5.863	infinitive_verb_<dobj>:POS__IMPROVE
58	58	1.000	5.858	<subj>_PassVp:POS__INSTILLED
156	130	0.833	5.852	Np_Prep_<NP>:POS__GROUP_FOR
67	65	0.970	5.843	Np_Prep_<NP>:POS__ASSIGNMENT_TO
88	81	0.920	5.836	ActVp_Prep_<NP>:POS__SEPARATED_BY
62	61	0.984	5.835	Np_Prep_<NP>:POS__SALINE_FOR
170	139	0.818	5.821	ActVp_Prep_<NP>:POS__GROUP_WITH
154	128	0.831	5.818	infinitive_verb_<dobj>:POS__REDUCE
79	74	0.937	5.816	PassVp_Prep_<NP>:POS__PROVIDED_WITH
109	96	0.881	5.800	Np_Prep_<NP>:POS__CYCLES_OF
78	73	0.936	5.793	<subj>_ActVp_Dobj:POS__RECEIVED_INJECTION
105	93	0.886	5.792	<subj>_ActVp:POS__SUPERVISED
86	79	0.919	5.791	ActVp_Prep_<NP>:POS__DELIVERED_BY
60	59	0.983	5.785	<subj>_ActVp:POS__CONNECTED
69	66	0.957	5.782	InfVp_Prep_<NP>:POS__RECEIVE_AT
122	105	0.861	5.779	Np_Prep_<NP>:POS__DAYS_PER
115	100	0.870	5.777	Np_Prep_<NP>:POS__SESSIONS_WITH
93	84	0.903	5.774	<subj>_PassInfVp:POS__RANDOMISED_RECEIVE
89	81	0.910	5.770	<subj>_ActVp:POS__GUIDED
77	72	0.935	5.769	PassVp_Prep_<NP>:POS__PROVIDED_TO
179	144	0.804	5.768	PassVp_Prep_<NP>:POS__RANDOMISED_TO
160	131	0.819	5.759	Np_Prep_<NP>:POS__COMBINATION_WITH
68	65	0.956	5.757	Np_Prep_<NP>:POS__ADMINISTRATION_FOR
72	68	0.944	5.749	Np_Prep_<NP>:POS__MG/KG_IN
72	68	0.944	5.749	Np_Prep_<NP>:POS__MG_ON
88	80	0.909	5.747	Np_Prep_<NP>:POS__DAY_TO
76	71	0.934	5.745	Np_Prep_<NP>:POS__MINUTES_WITH
95	85	0.895	5.735	PassVp_Prep_<NP>:POS__APPLIED_IN
58	57	0.983	5.732	PassVp_Prep_<NP>:POS__GIVEN_ON
53	53	1.000	5.728	PassVp_Prep_<NP>:POS__KILLED_AFTER
109	95	0.872	5.726	Np_Prep_<NP>:POS__MINUTES_AT
87	79	0.908	5.724	Np_Prep_<NP>:POS__HOURS_BEFORE
62	60	0.968	5.716	ActVp_<dobj>:POS__INDIVIDUALIZED
86	78	0.907	5.701	Np_Prep_<NP>:POS__TRAINING_WITH
70	66	0.943	5.699	Np_Prep_<NP>:POS__DOSES_FOR
82	75	0.915	5.697	Np_Prep_<NP>:POS__G_FOR
156	127	0.814	5.690	<subj>_ActVp:POS__DEMONSTRATED
89	80	0.899	5.683	PassVp_Prep_<NP>:POS__GIVEN_WITH
89	80	0.899	5.683	<subj>_PassVp:POS__EXCISED
56	55	0.982	5.678	PassVp_Prep_<NP>:POS__INSERTED_IN
85	77	0.906	5.677	<subj>_ActVp_Dobj:POS__USING_TECHNIQUE
69	65	0.942	5.673	Np_Prep_<NP>:POS__SESSION_OF
51	51	1.000	5.672	Np_Prep_<NP>:POS__FIXATION_WITH
136	113	0.831	5.667	ActVp_<dobj>:POS__DEMONSTRATED
60	58	0.967	5.663	Np_Prep_<NP>:POS__HOUR_FOR
84	76	0.905	5.653	PassInfVp_<dobj>:POS__RANDOMISED_RECEIVE
68	64	0.941	5.647	PassVp_Prep_<NP>:POS__VENTILATED_FOR
68	64	0.941	5.647	<subj>_PassVp:POS__CLOSED
105	91	0.867	5.640	<subj>_ActVp:POS__SEPARATED
94	83	0.883	5.629	Np_Prep_<NP>:POS__MINUTES_PER
83	75	0.904	5.628	<subj>_ActVp:POS__SUBJECTED
63	60	0.952	5.626	Np_Prep_<NP>:POS__INFUSION_IN
121	102	0.843	5.625	<subj>_ActVp_Dobj:POS__RECEIVED_THERAPY
67	63	0.940	5.620	<subj>_PassVp:POS__POSITIONED
49	49	1.000	5.615	<subj>_PassVp:POS__SWITCHED
58	56	0.966	5.607	Np_Prep_<NP>:POS__SALINE_IN
58	56	0.966	5.607	Np_Prep_<NP>:POS__ML_WITH
82	74	0.902	5.604	ActVp_Prep_<NP>:POS__SUBJECTED_TO
62	59	0.952	5.598	PassVp_Prep_<NP>:POS__ADMINISTERED_ON
78	71	0.910	5.598	<subj>_ActVp:POS__INHALED
48	48	1.000	5.585	Np_Prep_<NP>:POS__STARTING_ON
48	48	1.000	5.585	<subj>_PassVp:POS__RESUSCITATED
109	93	0.853	5.579	ActVp_<dobj>:POS__CONSUMED
77	70	0.909	5.572	Np_Prep_<NP>:POS__RANDOMIZATION_TO
77	70	0.909	5.572	Np_Prep_<NP>:POS__INSTILLATION_OF
128	106	0.828	5.572	Np_Prep_<NP>:POS__DAY_AFTER
128	106	0.828	5.572	<subj>_ActVp:POS__CONTAINED
95	83	0.874	5.570	PassVp_Prep_<NP>:POS__TAKEN_FOR
65	61	0.938	5.566	Np_Prep_<NP>:POS__BIOPSY_OF
65	61	0.938	5.566	PassVp_Prep_<NP>:POS__ADMINISTERED_DURING
69	64	0.928	5.565	<subj>_PassVp:POS__KEPT
105	90	0.857	5.564	<subj>_PassVp:POS__HARVESTED
52	51	0.981	5.563	PassVp_Prep_<NP>:POS__EXPOSED_FOR
47	47	1.000	5.555	PassVp_Prep_<NP>:POS__STARTED_AT
47	47	1.000	5.555	PassVp_Prep_<NP>:POS__MAINTAINED_AT
47	47	1.000	5.555	PassVp_Prep_<NP>:POS__KILLED_AT
130	107	0.823	5.549	<subj>_PassVp:POS__MANAGED
64	60	0.938	5.538	Np_Prep_<NP>:POS__RESECTION_WITH
51	50	0.980	5.533	<subj>_PassVp:POS__ENCOURAGED
79	71	0.899	5.527	Np_Prep_<NP>:POS__MG_AT
113	95	0.841	5.523	<subj>_ActVp:POS__SUPPLEMENTED
55	53	0.964	5.520	PassVp_Prep_<NP>:POS__CONTINUED_FOR
59	56	0.949	5.512	<subj>_ActVp:POS__INFUSED
131	107	0.817	5.506	PassVp_Prep_<NP>:POS__OBTAINED_AFTER
78	70	0.897	5.501	Np_Prep_<NP>:POS__INDUCTION_WITH
70	64	0.914	5.486	Np_Prep_<NP>:POS__INJECTION_WITH
111	93	0.838	5.479	Np_Prep_<NP>:POS__FLUORESCENCE_IN
114	95	0.833	5.475	ActVp_Prep_<NP>:POS__RECEIVED_BY
49	48	0.980	5.471	ActVp_Prep_<NP>:POS__CONNECTED_TO
120	99	0.825	5.469	<subj>_ActVp:POS__ALLOWED
44	44	1.000	5.459	Np_Prep_<NP>:POS__MICROG_FOR
44	44	1.000	5.459	<subj>_PassVp:POS__INSTRUMENTED
65	60	0.923	5.453	ActVp_<dobj>:POS__TAILORED
61	57	0.934	5.450	PassVp_Prep_<NP>:POS__PROVIDED_FOR
72	65	0.903	5.437	Np_Prep_<NP>:POS__MINUTES_TO
79	70	0.886	5.431	<subj>_PassVp:POS__TRANSFERRED
52	50	0.962	5.427	ActVp_Prep_<NP>:POS__EXERCISES_FOR
43	43	1.000	5.426	<subj>_ActVp_Dobj:POS__RECEIVED_ML
43	43	1.000	5.426	Np_Prep_<NP>:POS__ANIMALS_IN
121	99	0.818	5.424	Np_Prep_<NP>:POS__HALF_OF
99	84	0.848	5.424	PassVp_Prep_<NP>:POS__ADMINISTERED_WITH
64	59	0.922	5.423	Np_Prep_<NP>:POS__SESSION_FOR
64	59	0.922	5.423	<subj>_PassVp:POS__DISCONTINUED
60	56	0.933	5.420	PassVp_Prep_<NP>:POS__MAINTAINED_FOR
60	56	0.933	5.420	Np_Prep_<NP>:POS__INJECTION_INTO
111	92	0.829	5.407	Np_Prep_<NP>:POS__PLACEBO_WITH
47	46	0.979	5.406	Np_Prep_<NP>:POS__MG/D_TO
47	46	0.979	5.406	PassVp_Prep_<NP>:POS__INFUSED_AT
85	74	0.871	5.406	ActVp_Prep_<NP>:POS__SUPPLEMENTED_WITH
78	69	0.885	5.404	<subj>_PassVp:POS__FIXED
78	69	0.885	5.404	ActVp_Prep_<NP>:POS__AIMED_AT
123	100	0.813	5.402	Np_Prep_<NP>:POS__H_OF
51	49	0.961	5.395	<subj>_PassVp:POS__PRETREATED
51	49	0.961	5.395	<subj>_PassVp:POS__INTUBATED
51	49	0.961	5.395	PassVp_Prep_<NP>:POS__DELIVERED_BY
51	49	0.961	5.395	Subj_AuxVp_<dobj>:POS__BE_DOSE
42	42	1.000	5.392	PassVp_Prep_<NP>:POS__SWITCHED_TO
42	42	1.000	5.392	Np_Prep_<NP>:POS__PLACEBO_BEFORE
42	42	1.000	5.392	Np_Prep_<NP>:POS__LIGATION_OF
42	42	1.000	5.392	<subj>_ActVp:POS__DISAPPEARED
42	42	1.000	5.392	<subj>_PassVp:POS__ASPIRATED
84	73	0.869	5.379	Np_Prep_<NP>:POS__PRESSURE_FOR
77	68	0.883	5.376	Np_Prep_<NP>:POS__DOSE_TO
73	65	0.890	5.362	<subj>_PassVp:POS__OPERATED
41	41	1.000	5.358	Np_Prep_<NP>:POS__PRETREATMENT_WITH
41	41	1.000	5.358	<subj>_PassVp:POS__PERFUSED
121	98	0.810	5.357	ActVp_Prep_<NP>:POS__APPLIED_TO
54	51	0.944	5.357	Np_Prep_<NP>:POS__PROTOCOL_WITH
54	51	0.944	5.357	<subj>_PassVp:POS__CHANGED
69	62	0.899	5.350	NP_has_<possessive>:POS__SYMPTOMS
86	74	0.860	5.343	Np_Prep_<NP>:POS__PROGRAM_OF
102	85	0.833	5.341	PassVp_Prep_<NP>:POS__PERFORMED_BEFORE
65	59	0.908	5.340	ActVp_<dobj>:POS__INHALED
49	47	0.959	5.328	<subj>_PassVp:POS__ATTACHED
53	50	0.943	5.324	<subj>_ActVp:POS__RESOLVED
53	50	0.943	5.324	ActVp_<dobj>:POS__ACTIVATED
40	40	1.000	5.322	PassVp_Prep_<NP>:POS__ADMINISTERED_OVER
75	66	0.880	5.319	infinitive_verb_<dobj>:POS__PROMOTE
101	84	0.832	5.316	Np_Prep_<NP>:POS__IMPLANTATION_OF
44	43	0.977	5.303	PassVp_Prep_<NP>:POS__MAINTAINED_IN
